,feature_ID,¹à±â,ºÐ·ù,¸íÄª,À§µµ,°æµµ
1111,Point_1111,20,º¸¾Èµî,¿ª»ï1µ¿ 663-2,37.5056726052,127.038340281
1112,Point_1112,20,º¸¾Èµî,¿ª»ï1µ¿ 663-5,37.505831076,127.038666086
1113,Point_1113,20,º¸¾Èµî,¿ª»ï1µ¿ 663-7,37.5058778748,127.038828972
1114,Point_1114,20,º¸¾Èµî,¿ª»ï1µ¿ 661-19,37.5061734252,127.03876579
1115,Point_1115,20,º¸¾Èµî,¿ª»ï1µ¿ 661-26,37.5063931751,127.039055437
1116,Point_1116,20,º¸¾Èµî,¿ª»ï1µ¿744-12,37.497174968,127.03628230700001
1117,Point_1117,20,º¸¾Èµî,¿ª»ï1µ¿739-15,37.4977192354,127.036088062
1118,Point_1118,20,º¸¾Èµî,¿ª»ï1µ¿744-14,37.4974127989,127.03639550700001
1119,Point_1119,20,º¸¾Èµî,¿ª»ï1µ¿739-18,37.4977911782,127.036535918
1120,Point_1120,20,º¸¾Èµî,¿ª»ï1µ¿738-23,37.4982019119,127.036938708
1121,Point_1121,20,º¸¾Èµî,¿ª»ï1µ¿738-25,37.498302688,127.037373011
1122,Point_1122,20,º¸¾Èµî,¿ª»ï1µ¿739-13,37.4982417775,127.036224018
1123,Point_1123,20,º¸¾Èµî,¿ª»ï1µ¿738-18,37.4983641466,127.036766895
1124,Point_1124,20,º¸¾Èµî,¿ª»ï1µ¿738-17,37.498421750300004,127.03696143299999
1125,Point_1125,20,º¸¾Èµî,¿ª»ï1µ¿739-5,37.4988040427,127.03610215399999
1126,Point_1126,20,º¸¾Èµî,¿ª»ï1µ¿738-7,37.4990884651,127.037056756
1127,Point_1127,20,º¸¾Èµî,¿ª»ï1µ¿ 610-1,37.5057031737,127.032554192
1128,Point_1128,20,º¸¾Èµî,¿ª»ï1µ¿ 605-11,37.506081525700004,127.032807698
1129,Point_1129,20,º¸¾Èµî,¿ª»ï1µ¿ 605-13,37.5063770942,127.032667584
1130,Point_1130,20,º¸¾Èµî,¿ª»ï1µ¿ 609-11,37.5056705269,127.033309674
1131,Point_1131,20,º¸¾Èµî,¿ª»ï1µ¿ 606-10,37.5062111171,127.03335515399999
1132,Point_1132,20,º¸¾Èµî,¿ª»ï1µ¿ 606-8,37.506495871700004,127.033224085
1133,Point_1133,20,º¸¾Èµî,¿ª»ï1µ¿ 606-13,37.5064922026,127.03345480600001
1134,Point_1134,20,º¸¾Èµî,¿ª»ï1µ¿ 606-15,37.5063011638,127.0335452
1135,Point_1135,20,º¸¾Èµî,¿ª»ï1µ¿ 607-1,37.5058649715,127.03391596799999
1136,Point_1136,20,º¸¾Èµî,¿ª»ï1µ¿ 623-3,37.5039451818,127.02962651600001
1137,Point_1137,20,º¸¾Èµî,¿ª»ï1µ¿ 626,37.504607669,127.03212395
1138,Point_1138,20,º¸¾Èµî,¿ª»ï1µ¿ 609-16,37.5051408625,127.032857049
1139,Point_1139,20,º¸¾Èµî,¿ª»ï1µ¿ 609-13,37.5054363215,127.03311051799999
1140,Point_1140,20,º¸¾Èµî,¿ª»ï1µ¿ 610-2,37.5056851086,127.032717046
1141,Point_1141,20,º¸¾Èµî,¿ª»ï1µ¿ 610-3,37.5055265692,127.032581259
1142,Point_1142,20,º¸¾Èµî,¿ª»ï1µ¿ 660-7,37.505478648,127.036250133
1143,Point_1143,20,º¸¾Èµî,¿ª»ï1µ¿ 660-27,37.5056549111,127.037322389
1144,Point_1144,20,º¸¾Èµî,¿ª»ï1µ¿ 657-5,37.506059051,127.035739208
1145,Point_1145,20,º¸¾Èµî,¿ª»ï1µ¿ 660-6,37.5056336445,127.03617330200001
1146,Point_1146,20,º¸¾Èµî,¿ª»ï1µ¿ 660-13,37.505777684099996,127.03656695299999
1147,Point_1147,20,º¸¾Èµî,¿ª»ï1µ¿ 657-18,37.506080491599995,127.036340904
1148,Point_1148,20,º¸¾Èµî,¿ª»ï1µ¿ 657-13,37.506159859099995,127.036083077
1149,Point_1149,20,º¸¾Èµî,¿ª»ï1µ¿ 657-7,37.5057778977,127.035870268
1150,Point_1150,20,º¸¾Èµî,¿ª»ï1µ¿ 660-12,37.5053163849,127.036516965
1151,Point_1151,20,º¸¾Èµî,¿ª»ï1µ¿ 660-11,37.5054533572,127.03645369700001
1152,Point_1152,20,º¸¾Èµî,¿ª»ï1µ¿ 660-22,37.505799161599995,127.037037453
1153,Point_1153,20,º¸¾Èµî,¿ª»ï1µ¿ 660-19,37.505615413200005,127.036856405
1154,Point_1154,20,º¸¾Èµî,¿ª»ï1µ¿ 660-29,37.5058747033,127.037489884
1155,Point_1155,20,º¸¾Èµî,¿ª»ï1µ¿ 661-1,37.5060619679,127.03794237299999
1156,Point_1156,20,º¸¾Èµî,¿ª»ï1µ¿ 741-15,37.497651175,127.034699332
1157,Point_1157,20,º¸¾Èµî,¿ª»ï1µ¿ 692-5,37.506935906100004,127.04329018700001
1158,Point_1158,20,º¸¾Èµî,¿ª»ï1µ¿ 696-42,37.5056655027,127.047921954
1159,Point_1159,20,º¸¾Èµî,¿ª»ï1µ¿ 696-19,37.5057557258,127.04761890799999
1160,Point_1160,20,º¸¾Èµî,¿ª»ï1µ¿ 696-20,37.505842267800006,127.047505865
1161,Point_1161,20,º¸¾Èµî,¿ª»ï1µ¿751-1,37.4947175652,127.03446728799999
1162,Point_1162,20,º¸¾Èµî,¿ª»ï1µ¿752-19,37.4949843198,127.03427291
1163,Point_1163,20,º¸¾Èµî,¿ª»ï1µ¿752-15,37.4950491026,127.03458052299999
1164,Point_1164,20,º¸¾Èµî,¿ª»ï1µ¿752-11,37.495294177800005,127.03457611200001
1165,Point_1165,20,º¸¾Èµî,¿ª»ï1µ¿751-8,37.495099313800004,127.03540830799999
1166,Point_1166,20,º¸¾Èµî,¿ª»ï1µ¿750-20,37.495351704899996,127.03504203899999
1167,Point_1167,20,º¸¾Èµî,¿ª»ï1µ¿750-18,37.4952146968,127.03522743
1168,Point_1168,20,º¸¾Èµî,¿ª»ï1µ¿750-21,37.4954526311,127.034996853
1169,Point_1169,20,º¸¾Èµî,¿ª»ï1µ¿829-21,37.495737851,127.03326002899999
1170,Point_1170,20,º¸¾Èµî,¿ª»ï1µ¿829-3,37.4958315174,127.03339577
1171,Point_1171,20,º¸¾Èµî,¿ª»ï1µ¿828-78,37.4963865144,127.03347743799999
1172,Point_1172,20,º¸¾Èµî,¿ª»ï1µ¿828-12,37.4965740472,127.033038754
1173,Point_1173,20,º¸¾Èµî,¿ª»ï1µ¿828-13,37.4967254366,127.032966446
1174,Point_1174,20,º¸¾Èµî,¿ª»ï1µ¿828-16,37.4970137725,127.03291681600001
1175,Point_1175,20,º¸¾Èµî,¿ª»ï1µ¿828-44,37.4972875796,127.03326976299999
1176,Point_1176,20,º¸¾Èµî,¿ª»ï1µ¿828-18,37.4971003344,127.032681636
1177,Point_1177,20,º¸¾Èµî,¿ª»ï1µ¿828-21,37.497579578,127.033012056
1178,Point_1178,20,º¸¾Èµî,¿ª»ï1µ¿823-14,37.4976086865,127.032007865
1179,Point_1179,20,º¸¾Èµî,¿ª»ï1µ¿828-14,37.4968371954,127.032844364
1180,Point_1180,20,º¸¾Èµî,¿ª»ï1µ¿823-8,37.498210470100005,127.032333812
1181,Point_1181,20,º¸¾Èµî,¿ª»ï1µ¿735-10,37.4990896099,127.033207233
1182,Point_1182,20,º¸¾Èµî,¿ª»ï1µ¿735-15,37.4985273042,127.033482917
1183,Point_1183,20,º¸¾Èµî,¿ª»ï1µ¿735-16,37.4983218491,127.033573295
1184,Point_1184,20,º¸¾Èµî,¿ª»ï1µ¿ 644-18,37.501294762,127.034976961
1185,Point_1185,20,º¸¾Èµî,¿ª»ï1µ¿ 642-1,37.5016369482,127.035633055
1186,Point_1186,20,º¸¾Èµî,¿ª»ï1µ¿ 644-9,37.5016046435,127.03519424299999
1187,Point_1187,20,º¸¾Èµî,¿ª»ï1µ¿ 644-8,37.501640718699996,127.035076644
1188,Point_1188,20,º¸¾Èµî,¿ª»ï1µ¿ 644-7,37.501622773499996,127.03482330899999
1189,Point_1189,20,º¸¾Èµî,¿ª»ï1µ¿ 643-14,37.5017958648,127.034488636
1190,Point_1190,20,º¸¾Èµî,¿ª»ï1µ¿ 639-16,37.502120350300004,127.03406355700001
1191,Point_1191,20,º¸¾Èµî,¿ª»ï1µ¿ 643-2,37.5020157063,127.03450230899999
1192,Point_1192,20,º¸¾Èµî,¿ª»ï1µ¿ 643-3,37.5020697083,127.034701377
1193,Point_1193,20,º¸¾Èµî,¿ª»ï1µ¿791-20,37.4940783975,127.03852885299999
1194,Point_1194,20,º¸¾Èµî,¿ª»ï1µ¿694-35,37.507681061199996,127.045620502
1195,Point_1195,20,º¸¾Èµî,¿ª»ï1µ¿834-50,37.494054326,127.03480170200001
1196,Point_1196,20,º¸¾Èµî,¿ª»ï1µ¿696-28,37.5066460766,127.04722588700001
1197,Point_1197,20,º¸¾Èµî,¿ª»ï1µ¿ 640-20,37.5023832103,127.034864376
1198,Point_1198,20,º¸¾Èµî,¿ª»ï1µ¿ 643-6,37.502238973000004,127.035122161
1199,Point_1199,20,º¸¾Èµî,¿ª»ï1µ¿ 640-3,37.502833896999995,127.03423578399999
1200,Point_1200,20,º¸¾Èµî,¿ª»ï1µ¿ 640-1,37.5029708091,127.034376083
1201,Point_1201,20,º¸¾Èµî,¿ª»ï1µ¿ 640-6,37.5026031434,127.034565911
1202,Point_1202,20,º¸¾Èµî,¿ª»ï1µ¿ 639-10,37.5023149256,127.034208404
1203,Point_1203,20,º¸¾Èµî,¿ª»ï1µ¿ 629-10,37.5030610845,127.033769939
1204,Point_1204,20,º¸¾Èµî,¿ª»ï1µ¿ 638-1,37.5027079689,127.033493831
1205,Point_1205,20,º¸¾Èµî,¿ª»ï1µ¿ 639-5,37.5025817509,127.033765199
1206,Point_1206,20,º¸¾Èµî,¿ª»ï1µ¿ 638-8,37.5021889756,127.03354336
1207,Point_1207,20,º¸¾Èµî,¿ª»ï1µ¿ 639-7,37.5024303573,127.03385108200001
1208,Point_1208,20,º¸¾Èµî,¿ª»ï1µ¿ 645-3,37.501806911799996,127.03367437700001
1209,Point_1209,20,º¸¾Èµî,¿ª»ï1µ¿ 696-33,37.5061667058,127.047316064
1210,Point_1210,20,º¸¾Èµî,¿ª»ï1µ¿ 696-25,37.5062497929,127.046827529
1211,Point_1211,20,º¸¾Èµî,¿ª»ï1µ¿ 694-6,37.506747317199995,127.04639806
1212,Point_1212,20,º¸¾Èµî,¿ª»ï1µ¿ 694-13,37.5069383976,127.046226266
1213,Point_1213,20,º¸¾Èµî,¿ª»ï1µ¿ 694-14,37.5070429796,127.04605894299999
1214,Point_1214,20,º¸¾Èµî,¿ª»ï1µ¿ 694-17,37.5073495142,127.04556148799999
1215,Point_1215,20,º¸¾Èµî,¿ª»ï1µ¿ 694-18,37.5074504894,127.04539868399999
1216,Point_1216,20,º¸¾Èµî,¿ª»ï1µ¿ 683-43,37.507486644000004,127.045100119
1217,Point_1217,20,º¸¾Èµî,¿ª»ï1µ¿ 694-1,37.5072558428,127.045475474
1218,Point_1218,20,º¸¾Èµî,¿ª»ï1µ¿ 694-3,37.5070538901,127.045805605
1219,Point_1219,20,º¸¾Èµî,¿ª»ï1µ¿ 695-14,37.5064448389,127.04573284899999
1220,Point_1220,20,º¸¾Èµî,¿ª»ï1µ¿ 695-13,37.5063510765,127.045882083
1221,Point_1221,20,º¸¾Èµî,¿ª»ï1µ¿ 696-11,37.5061272993,127.046718877
1222,Point_1222,20,º¸¾Èµî,¿ª»ï1µ¿ 696-9,37.5058605982,127.04672775899999
1223,Point_1223,20,º¸¾Èµî,¿ª»ï1µ¿ 696-16,37.5057197783,127.047388165
1224,Point_1224,20,º¸¾Èµî,¿ª»ï1µ¿ 697-11,37.505283922800004,127.04680883
1225,Point_1225,20,º¸¾Èµî,¿ª»ï1µ¿ 697-8,37.5057022119,127.0462436
1226,Point_1226,20,º¸¾Èµî,¿ª»ï1µ¿ 697-7,37.5058067991,127.046062707
1227,Point_1227,20,º¸¾Èµî,¿ª»ï1µ¿ 695-10,37.506076998000005,127.04632526200001
1228,Point_1228,20,º¸¾Èµî,¿ª»ï1µ¿823-5,37.4982754777,127.031836258
1229,Point_1229,20,º¸¾Èµî,¿ª»ï1µ¿823-7,37.4984051072,127.03226152100001
1230,Point_1230,20,º¸¾Èµî,¿ª»ï1µ¿823-21,37.499053819299995,127.032307035
1231,Point_1231,20,º¸¾Èµî,¿ª»ï1µ¿834-11,37.4939,127.03372
1232,Point_1232,20,º¸¾Èµî,¿ª»ï1µ¿ 642-42,37.501153,127.03522099999999
1233,Point_1233,20,º¸¾Èµî,¿ª»ï1µ¿ 613-3,37.504353,127.030042
1234,Point_1234,20,º¸¾Èµî,¿ª»ï1µ¿ 720-16,37.501711,127.04234299999999
1235,Point_1235,20,º¸¾Èµî,¿ª»ï1µ¿799-34,37.4916,127.03667800000001
1236,Point_1236,20,º¸¾Èµî,¿ª»ï1µ¿602-26,37.504585,127.027828
1237,Point_1237,20,º¸¾Èµî,¿ª»ï1µ¿602-26,37.504438,127.027302
1238,Point_1238,20,º¸¾Èµî,¿ª»ï1µ¿ 66-12,37.502774,127.02841699999999
1239,Point_1239,20,º¸¾Èµî,¿ª»ï1µ¿ 692-32,37.507476000000004,127.04258700000001
1240,Point_1240,20,º¸¾Èµî,¿ª»ï1µ¿ 685-20,37.508083,127.04199299999999
1241,Point_1241,20,º¸¾Èµî,¿ª»ï1µ¿ 904-29,37.497102000000005,127.03889299999999
1242,Point_1242,20,º¸¾Èµî,¿ª»ï1µ¿ 629-32,37.503106,127.03299999999999
1243,Point_1243,20,º¸¾Èµî,¿ª»ï1µ¿758-5,37.497712,127.04809499999999
1244,Point_1244,20,º¸¾Èµî,¿ª»ï1µ¿ 841,37.500119,127.04423600000001
1245,Point_1245,20,º¸¾Èµî,¿ª»ï1µ¿ 665,37.504596,127.038316
1246,Point_1246,20,º¸¾Èµî,¿ª»ï1µ¿ 665,37.505643,127.03791799999999
1247,Point_1247,20,º¸¾Èµî,¿ª»ï1µ¿ 665,37.505086,127.03653899999999
1248,Point_1248,20,º¸¾Èµî,¿ª»ï1µ¿ 665,37.503937,127.037102
1249,Point_1249,20,º¸¾Èµî,¿ª»ï1µ¿828-20,37.497349,127.03177
1250,Point_1250,20,º¸¾Èµî,¿ª»ï1µ¿ 695-63,37.506817,127.04466200000002
1251,Point_1251,20,ÆíÀÇÁ¡,GS25 °­³²¸ÞÆ®·ÎÁ¡,37.4985723,127.02804280000001
1252,Point_1252,20,ÆíÀÇÁ¡,¹Ì´Ï½ºÅé °­³²½ÃÆ¼3Á¡,37.4984765,127.0283403
1253,Point_1253,20,ÆíÀÇÁ¡,GS25 ¿ª»ïÁö¿¡½ºÁ¡,37.50244989999999,127.03700649999999
1254,Point_1254,20,ÆíÀÇÁ¡,ÀÌ¸¶Æ®24 R°­³²¿ª»ïÁ¡,37.5007937,127.0268277
1255,Point_1255,20,ÆíÀÇÁ¡,¼¼ºìÀÏ·¹ºì ¿ª»ï8È£Á¡,37.5028818,127.0277567
1256,Point_1256,20,ÆíÀÇÁ¡,GS25 Áö¿¡½º°­³²Á¡,37.502423,127.03758899999998
1257,Point_1257,20,ÆíÀÇÁ¡,CU M°­³²¿ªÁ¡,37.492183700000005,127.02905
1258,Point_1258,20,ÆíÀÇÁ¡,CU ¿ª»ïº»Á¡,37.50356070000001,127.02855890000002
1259,Point_1259,20,ÆíÀÇÁ¡,¼¼ºìÀÏ·¹ºì ¿ª»ï11È£Á¡,37.5048941,127.0353102
1260,Point_1260,20,ÆíÀÇÁ¡,GS25 ¿ª»ï»ó·ÏÁ¡,37.504039299999995,127.04398359999999
1261,Point_1261,20,ÆíÀÇÁ¡,CU ¿ª»ï°­³²Á¡,37.4997088,127.02918159999999
1262,Point_1262,20,ÆíÀÇÁ¡,CU 925½Å³íÇö¿ªÁ¡,37.5045961,127.02501840000001
1263,Point_1263,20,ÆíÀÇÁ¡,GS25 °­³²YBMÁ¡,37.4994466,127.02808459999999
1264,Point_1264,20,ÆíÀÇÁ¡,CU ±¹±â¿ø»ç°Å¸®Á¡,37.4973348,127.03184579999999
1265,Point_1265,20,ÆíÀÇÁ¡,GS25 °­³²½ÃÆ¼ÈúÁ¡,37.5009906,127.02792209999998
1266,Point_1266,20,ÆíÀÇÁ¡,CU ¿ª»ï¿ªÃÌÁ¡,37.5059304,127.0331185
1267,Point_1267,20,ÆíÀÇÁ¡,¼¼ºìÀÏ·¹ºì KT°­³²Á¡,37.504695500000004,127.0412371
1268,Point_1268,20,ÆíÀÇÁ¡,CU ¿ª»ïÁ¡,37.5047409,127.04696509999998
1269,Point_1269,20,ÆíÀÇÁ¡,GS25 ¿ª»ïÃæÇöÁ¡,37.5057148,127.03772350000001
1270,Point_1270,20,ÆíÀÇÁ¡,GS25 ¿ª»ï·ÎÁ¡,37.49336029999999,127.03041499999999
1271,Point_1271,20,ÆíÀÇÁ¡,¼¼ºìÀÏ·¹ºì °­³²¿ª»ïÁ¡,37.507355700000005,127.0420468
1272,Point_1272,20,ÆíÀÇÁ¡,GS25 Áö¿¡½ºº»Á¡,37.5018235,127.03588130000001
1273,Point_1273,20,ÆíÀÇÁ¡,GS25 ¿ª»ïÇÁ¸®¹Ì¾öÁ¡,37.50286870000001,127.0389781
1274,Point_1274,20,ÆíÀÇÁ¡,GS25 °­³²Å¸¿îÁ¡,37.4990162,127.029877
1275,Point_1275,20,ÆíÀÇÁ¡,CU ¿ª»ï¿¡Å¬¶óÆ®Á¡,37.498512700000006,127.035022
1276,Point_1276,20,ÆíÀÇÁ¡,CU ¿ª»ïÇª¸£Áö¿ÀÁ¡,37.4969176,127.04635890000002
1277,Point_1277,20,ÆíÀÇÁ¡,¹Ì´Ï½ºÅé ¿ª»ïÅ¸¿öÁ¡,37.496674,127.030124
1278,Point_1278,20,ÆíÀÇÁ¡,GS25 S°­³²¿ª2È£Á¡,37.4872446,127.03278130000001
1279,Point_1279,20,ÆíÀÇÁ¡,GS25 °­³²º»Á¡,37.4976053,127.0286852
1280,Point_1280,20,ÆíÀÇÁ¡,¹Ì´Ï½ºÅé °­³²¼¾ÅÍÁ¡,37.4997792,127.02744129999999
1281,Point_1281,20,ÆíÀÇÁ¡,GS25 Â÷º´¿øº»Á¡,37.5065713,127.0348
1282,Point_1282,20,ÆíÀÇÁ¡,GS25 ¿ª»ïÅ¸¿îÁ¡,37.496391700000004,127.04471670000001
1283,Point_1283,20,ÆíÀÇÁ¡,CU ¿ª»ï¿ìÀÎÁ¡,37.4964436,127.0293143
1284,Point_1284,20,ÆíÀÇÁ¡,¼¼ºìÀÏ·¹ºì ¿ª»ïGFCÁ¡,37.4999821,127.03640049999998
1285,Point_1285,20,ÆíÀÇÁ¡,GS25 ¿ª»ïºí·çÁ¡,37.4933226,127.038799
1286,Point_1286,20,ÆíÀÇÁ¡,GS25 ¿ª»ïÂü¸¶À»Á¡,37.4975261,127.0376125
1287,Point_1287,20,ÆíÀÇÁ¡,GS25 ¿ª»ï½ºÅ¸Á¡,37.4990343,127.037039
1288,Point_1288,20,ÆíÀÇÁ¡,GS25 S°­³²¿ª1È£Á¡,37.4872446,127.03278130000001
1289,Point_1289,20,ÆíÀÇÁ¡,GS25 °­³²¿ª½ÅºÐ´ç¼±B,37.4872446,127.03278130000001
1290,Point_1290,20,ÆíÀÇÁ¡,GS25 ¿ª»ï¿ì¸®Á¡,37.497805799999995,127.04176509999998
1291,Point_1291,20,ÆíÀÇÁ¡,GS25 ¿ª»ïÄ³ÇÇÅ»Á¡,37.49933680000001,127.03490900000001
1292,Point_1292,20,ÆíÀÇÁ¡,GS25 ¿ª»ï2Á¡,37.4940425,127.0355007
1293,Point_1293,20,ÆíÀÇÁ¡,½ºÅ¸ÆíÀÇÁ¡,37.503099,127.02555
1294,Point_1294,20,ÆíÀÇÁ¡,GS25 ¿ª»ï´ë·ÎÁ¡,37.496554100000004,127.0404149
1295,Point_1295,20,ÆíÀÇÁ¡,CU ¿ª»ï¼ºº¸Á¡,37.50236339999999,127.04488719999999
1296,Point_1296,20,ÆíÀÇÁ¡,GS25 °­³²¸®Ã÷Ä®Æ°Á¡,37.5035911,127.02694509999999
1297,Point_1297,20,ÆíÀÇÁ¡,CU ¿ª»ï»ïºÎÀÚÁ¡,37.5056753,127.04417649999999
1298,Point_1298,20,ÆíÀÇÁ¡,¼¼ºìÀÏ·¹ºì ¿ª»ïÅ¸¿îÁ¡,37.496946799999996,127.03090470000001
1299,Point_1299,20,ÆíÀÇÁ¡,GS25 ¿ª»ï»ç¶ûÁ¡,37.5059151,127.0465317
1300,Point_1300,20,ÆíÀÇÁ¡,GS25 ¿ª»ïÇàº¹Á¡,37.4955112,127.04391509999998
1301,Point_1301,20,ÆíÀÇÁ¡,¼¼ºìÀÏ·¹ºì ¿ª»ïÇÑ¼­Á¡,37.5004701,127.04216699999999
1302,Point_1302,20,ÆíÀÇÁ¡,CU M¿ª»ï¿ªÁ¡,37.4981284,127.02830300000001
1303,Point_1303,20,ÆíÀÇÁ¡,GS25 °­³²ÅÂ¾çÁ¡,37.5029389,127.02685290000001
1304,Point_1304,20,ÆíÀÇÁ¡,GS25 ¿ª»ïÈæ·æÁ¡,37.495415200000004,127.03499
1305,Point_1305,20,ÆíÀÇÁ¡,¼¼ºìÀÏ·¹ºì ¿ª»ïÅä¸¶ÅäÁ¡,37.5025597,127.04409299999999
1306,Point_1306,20,ÆíÀÇÁ¡,CU ¿ª»ïÇÑ¼­Á¡,37.498166,127.0390723
1307,Point_1307,20,ÆíÀÇÁ¡,CU ¿ª»ïÇÏ³ªÁ¡,37.5042701,127.0341442
1308,Point_1308,20,ÆíÀÇÁ¡,CU ¼±¸ªSKÇãºêÁ¡,37.5033975,127.04909380000001
1309,Point_1309,20,ÆíÀÇÁ¡,¼¼ºìÀÏ·¹ºì ¿ª»ï5È£Á¡,37.494905700000004,127.03563259999999
1310,Point_1310,20,ÆíÀÇÁ¡,GS25 ¿ª»ïº»Á¡,37.5023232,127.03882450000002
1311,Point_1311,20,ÆíÀÇÁ¡,GS25 °­³²¾ÆÆ®Á¡,37.50337529999999,127.02842609999999
1312,Point_1312,20,ÆíÀÇÁ¡,¼¼ºìÀÏ·¹ºì ¿ª»ïÇÁ·¹½ºÆ¼Á¡,37.4948359,127.0303638
1313,Point_1313,20,ÆíÀÇÁ¡,CU ¿ª»ïº¢²É±æÁ¡,37.491271000000005,127.035067
1314,Point_1314,20,ÆíÀÇÁ¡,¼¼ºìÀÏ·¹ºì ¿ª»ïÃ¢Á¶Á¡,37.49907109999999,127.0362499
1315,Point_1315,20,ÆíÀÇÁ¡,ÀÌ¸¶Æ®24 °­³²¿ªÁ¡,37.4972496,127.03283929999999
1316,Point_1316,20,ÆíÀÇÁ¡,¼¼ºìÀÏ·¹ºì ¿ª»ïº¸ºêÁ¡,37.5046821,127.02613319999999
1317,Point_1317,20,ÆíÀÇÁ¡,¼¼ºìÀÏ·¹ºì ¿ª»ïÇÑÀºÁ¡,37.5009681,127.03871399999998
1318,Point_1318,20,ÆíÀÇÁ¡,¼¼ºìÀÏ·¹ºì ¿ª»ï¿µÈ­Á¡,37.496714600000004,127.0375449
1319,Point_1319,20,ÆíÀÇÁ¡,¹Ì´Ï½ºÅé ¿ª»ïµð¿ÀºôÁ¡,37.501330100000004,127.0424655
1320,Point_1320,20,ÆíÀÇÁ¡,GS25 °­³²½¦¸£ºôÁ¡,37.4872446,127.03278130000001
1321,Point_1321,20,ÆíÀÇÁ¡,GS25 ¿ª»ï½Ì¾ÆÁ¡,37.49579,127.0405163
1322,Point_1322,20,ÆíÀÇÁ¡,GS25 ¿ª»ïÇÁ¶óÀÓÁ¡,37.502934100000004,127.03981200000001
1323,Point_1323,20,ÆíÀÇÁ¡,GS25 ¿ª»ï´ëÈ«Á¡,37.492431700000004,127.03928710000001
1324,Point_1324,20,ÆíÀÇÁ¡,CU °­³²¼¾Å¸Á¡,37.497427200000004,127.0283935
1325,Point_1325,20,ÆíÀÇÁ¡,ÀÌ¸¶Æ®24 ¿ª»ïÀÚÀÌÁ¡,37.5091043,127.04007630000001
1326,Point_1326,20,ÆíÀÇÁ¡,¼¼ºìÀÏ·¹ºì ¿ª»ï14È£Á¡,37.50513529999999,127.02998899999999
1327,Point_1327,20,ÆíÀÇÁ¡,CU ¿ª»ï°æ³²Á¡,37.500460700000005,127.04246509999999
1328,Point_1328,20,ÆíÀÇÁ¡,CU °­³²½ÃÆ¼Á¡,37.5042746,127.0447277
1329,Point_1329,20,ÆíÀÇÁ¡,CU ¿ª»ï°ÇÈ­Á¡,37.4934473,127.04195949999999
1330,Point_1330,20,ÆíÀÇÁ¡,¼¼ºìÀÏ·¹ºì ¿ª»ï18È£Á¡,37.494803499999996,127.0451011
1331,Point_1331,20,ÆíÀÇÁ¡,GS25 ¿ª»ïÈ¿¼ºÁ¡,37.497127899999995,127.030383
1332,Point_1332,20,ÆíÀÇÁ¡,GS25 ¿ª»ï¸íÁøÁ¡,37.4933833,127.0365382
1333,Point_1333,20,ÆíÀÇÁ¡,GS25 ¿ª»ïÇý¼ºÁ¡,37.5004401,127.0406072
1334,Point_1334,20,ÆíÀÇÁ¡,¼¼ºìÀÏ·¹ºì ÇÑ½ÅÁ¡,37.5033867,127.0465507
1335,Point_1335,20,ÆíÀÇÁ¡,¼¼ºìÀÏ·¹ºì °­³²Çª¸£Áö¿À½ÃÆ¼Á¡,37.497689,127.029031
1336,Point_1336,20,ÆíÀÇÁ¡,CU ¿ª»ïÈ­¶ûÁ¡,37.4946782,127.03765590000002
1337,Point_1337,20,ÆíÀÇÁ¡,GS25 ¿ª»ï¾Æ¿öÈ¨Á¡,37.494219799999996,127.0316173
1338,Point_1338,20,ÆíÀÇÁ¡,GS25 ¿ª»ïÇÏ³ªÁ¡,37.4923761,127.03567140000001
1339,Point_1339,20,ÆíÀÇÁ¡,¼¼ºìÀÏ·¹ºì °­³²ICÁ¡,37.499751700000004,127.031107
1340,Point_1340,20,ÆíÀÇÁ¡,GS25 ¿ª»ï¿ùµåÁ¡,37.498512899999994,127.0479773
1341,Point_1341,20,ÆíÀÇÁ¡,CU °­³²Çª¸£Áö¿ÀÁ¡,37.497689,127.029031
1342,Point_1342,20,ÆíÀÇÁ¡,¹Ì´Ï½ºÅé ¿ª»ïÅÂ±ØÁ¡,37.5087501,127.02166499999998
1343,Point_1343,20,ÆíÀÇÁ¡,GS25 ¿ª»ï¾Æ¸£´©º¸Á¡,37.5033508,127.04286280000001
1344,Point_1344,20,ÆíÀÇÁ¡,GS25 °­³²½Ö¿ëÁ¡,37.495405600000005,127.03041090000002
1345,Point_1345,20,ÆíÀÇÁ¡,GS25 ¿ª»ï¶òµ¿Á¡,37.5051125,127.04243290000001
1346,Point_1346,20,ÆíÀÇÁ¡,GS25 ¿ª»ï¼Ò¸ÁÁ¡,37.50540400000001,127.03364099999999
1347,Point_1347,20,ÆíÀÇÁ¡,CU ¿ª»ïÇª¸¥Á¡,37.490414,127.0323053
1348,Point_1348,20,ÆíÀÇÁ¡,CU ¼±¸ªÁ¦ÀÏÁ¡,37.5055164,127.0477029
1349,Point_1349,20,ÆíÀÇÁ¡,GS25 °­³²NÅ¸¿öÁ¡,37.4997777,127.03241070000001
1350,Point_1350,20,ÆíÀÇÁ¡,GS25 °­³²»ç¶ûÁ¡,37.4961175,127.03548529999999
1351,Point_1351,20,ÆíÀÇÁ¡,CU Å«±æÅ¸¿öÁ¡,37.50236339999999,127.0406629
1352,Point_1352,20,ÆíÀÇÁ¡,CU ¿ª»ïÅ¸¿îÁ¡,37.498667600000005,127.04303090000002
