,LINK_NO,RDS_MAN_NO,RN,RN_CD,SP,EP,LUX
1255,LINK_1255,767,테헤란로30길,4166732,"[37.499327570351696, 127.03983958553222]","[37.49843496708768, 127.0402591207498]",12.1785
1256,LINK_1256,767,테헤란로30길,4166732,"[37.49843496708768, 127.0402591207498]","[37.497717246272956, 127.0405965695634]",12.1785
1257,LINK_1257,767,테헤란로30길,4166732,"[37.497717246272956, 127.0405965695634]","[37.497448562531865, 127.04072289234419]",24.357
1258,LINK_1258,768,테헤란로32길,4166733,"[37.500413340079724, 127.03988530828128]","[37.4994737775869, 127.04032976061191]",0.0
1259,LINK_1259,768,테헤란로32길,4166733,"[37.4994737775869, 127.04032976061191]","[37.498580281621045, 127.04074627093307]",12.1785
1260,LINK_1260,768,테헤란로32길,4166733,"[37.498580281621045, 127.04074627093307]","[37.49767172490662, 127.04117306543723]",12.1785
1261,LINK_1261,769,역삼로38길,4166647,"[37.497859919742034, 127.04333273557128]","[37.497256696716825, 127.04362343365752]",0.0
1262,LINK_1262,769,역삼로38길,4166647,"[37.497256696716825, 127.04362343365752]","[37.497218271153045, 127.04371869708592]",0.0
1263,LINK_1263,769,역삼로38길,4166647,"[37.497218271153045, 127.04371869708592]","[37.49634332760283, 127.04412381151735]",0.0
1264,LINK_1264,770,논현로81길,4166200,"[37.49833072545644, 127.03809872502441]","[37.49789796337775, 127.03662460236556]",28.397
1265,LINK_1265,776,테헤란로34길,4166735,"[37.50012758405846, 127.04058569120872]","[37.50040554731132, 127.041539269381]",0.0
1266,LINK_1266,777,테헤란로34길,4166735,"[37.499320226072, 127.04096536956888]","[37.499439202011814, 127.04137088603336]",12.1785
1267,LINK_1267,777,테헤란로34길,4166735,"[37.499439202011814, 127.04137088603336]","[37.49955462174266, 127.04176427883863]",12.1785
1268,LINK_1268,777,테헤란로34길,4166735,"[37.49955462174266, 127.04176427883863]","[37.49960044728403, 127.04192047809322]",24.357
1269,LINK_1269,778,테헤란로38길,4166737,"[37.49990542941366, 127.04295215705288]","[37.49978688082385, 127.04255112540214]",33.9525
1270,LINK_1270,778,테헤란로38길,4166737,"[37.49978688082385, 127.04255112540214]","[37.49967062574361, 127.0421578654212]",23.0655
1271,LINK_1271,778,테헤란로38길,4166737,"[37.49967062574361, 127.0421578654212]","[37.49960044728403, 127.04192047809322]",36.5355
1272,LINK_1272,779,언주로79길,4166615,"[37.49884888161277, 127.04164878885712]","[37.499439202011814, 127.04137088603336]",23.0655
1273,LINK_1273,780,언주로79길,4166615,"[37.49896560700367, 127.04204181781908]","[37.49955462174266, 127.04176427883863]",0.0
1274,LINK_1274,781,언주로79길,4166615,"[37.499082025089116, 127.04243385266815]","[37.49967062574361, 127.0421578654212]",12.1785
1275,LINK_1275,782,언주로79길,4166615,"[37.49919806390203, 127.04282459932784]","[37.49978688082385, 127.04255112540214]",10.887
1276,LINK_1276,802,선릉로107길,4166441,"[37.509139048537996, 127.04388561667672]","[37.50848774093856, 127.04412121223754]",92.038
1277,LINK_1277,802,선릉로107길,4166441,"[37.50848774093856, 127.04412121223754]","[37.50838811247162, 127.04428516388501]",81.151
1278,LINK_1278,804,강남대로62길,4166032,"[37.490928403236865, 127.03415586373622]","[37.49169021249738, 127.03377792149568]",123.7465
1279,LINK_1279,805,강남대로62길,4166032,"[37.4910310679367, 127.03449567670143]","[37.49179899459217, 127.0341230546422]",85.191
1280,LINK_1280,840,강남대로84길,4166035,"[37.496982144415895, 127.03061740370102]","[37.49634320732461, 127.03091855640189]",92.76649999999998
1281,LINK_1281,841,테헤란로8길,4166767,"[37.4970303982403, 127.0319900161092]","[37.496772982029135, 127.0311427439652]",79.8595
1282,LINK_1282,842,강남대로78길,4166034,"[37.49557692060947, 127.03214321710905]","[37.49607350469113, 127.03190565203607]",67.681
1283,LINK_1283,842,강남대로78길,4166034,"[37.49607350469113, 127.03190565203607]","[37.4959573460396, 127.03152501415428]",99.3895
1284,LINK_1284,843,역삼로17길,4166635,"[37.495711345504745, 127.03601593140966]","[37.4957937286381, 127.03568953446332]",111.56799999999998
1285,LINK_1285,843,역삼로17길,4166635,"[37.4957937286381, 127.03568953446332]","[37.496096139921704, 127.0356276576378]",175.209
1286,LINK_1286,843,역삼로17길,4166635,"[37.496096139921704, 127.0356276576378]","[37.49620256224836, 127.03567169531695]",157.699
1287,LINK_1287,843,역삼로17길,4166635,"[37.49620256224836, 127.03567169531695]","[37.496279062451045, 127.03540276202746]",102.925
1288,LINK_1288,844,역삼로11길,4166631,"[37.49500873788337, 127.03488399361107]","[37.49527596522525, 127.03472443000088]",108.25649999999999
1289,LINK_1289,844,역삼로11길,4166631,"[37.49527596522525, 127.03472443000088]","[37.495418067646646, 127.03463957980073]",191.42749999999998
1290,LINK_1290,844,역삼로11길,4166631,"[37.495418067646646, 127.03463957980073]","[37.49547216636515, 127.03456554637363]",192.719
1291,LINK_1291,844,역삼로11길,4166631,"[37.49547216636515, 127.03456554637363]","[37.495481269943475, 127.03455308876116]",190.69899999999998
1292,LINK_1292,844,역삼로11길,4166631,"[37.495481269943475, 127.03455308876116]","[37.49575462754879, 127.03437937905942]",150.12349999999998
1293,LINK_1293,845,역삼로11길,4166631,"[37.49511761081428, 127.03518339096537]","[37.49521415183582, 127.03512386297443]",110.2765
1294,LINK_1294,845,역삼로11길,4166631,"[37.49521415183582, 127.03512386297443]","[37.49532600490653, 127.03485888362484]",175.9375
1295,LINK_1295,845,역삼로11길,4166631,"[37.49532600490653, 127.03485888362484]","[37.49527596522525, 127.03472443000088]",202.31449999999998
1296,LINK_1296,846,역삼로11길,4166631,"[37.49494296131417, 127.0345118597628]","[37.49504767915754, 127.03436932170344]",99.3895
1297,LINK_1297,846,역삼로11길,4166631,"[37.49504767915754, 127.03436932170344]","[37.49519040106187, 127.0344858241857]",139.96499999999997
1298,LINK_1298,846,역삼로11길,4166631,"[37.49519040106187, 127.0344858241857]","[37.49527596522525, 127.03472443000088]",177.22899999999998
1299,LINK_1299,847,역삼로11길,4166631,"[37.494708931228665, 127.03426887072605]","[37.49493460807295, 127.0339294999238]",111.56799999999998
1300,LINK_1300,847,역삼로11길,4166631,"[37.49493460807295, 127.0339294999238]","[37.495157850444606, 127.03408702832311]",141.98499999999999
1301,LINK_1301,847,역삼로11길,4166631,"[37.495157850444606, 127.03408702832311]","[37.49547216636515, 127.03456554637363]",166.34199999999998
1302,LINK_1302,848,테헤란로22길,4166725,"[37.4960314923909, 127.03506415967777]","[37.495914957493135, 127.03512630294935]",109.548
1303,LINK_1303,848,테헤란로22길,4166725,"[37.495914957493135, 127.03512630294935]","[37.495801748363306, 127.0350578260757]",97.3695
1304,LINK_1304,848,테헤란로22길,4166725,"[37.495801748363306, 127.0350578260757]","[37.49567730472221, 127.03492217357883]",138.6735
1305,LINK_1305,848,테헤란로22길,4166725,"[37.49567730472221, 127.03492217357883]","[37.495418067646646, 127.03463957980073]",193.4475
1306,LINK_1306,849,역삼로11길,4166631,"[37.49517660696908, 127.03534562144631]","[37.49533603040396, 127.03524901983488]",110.2765
1307,LINK_1307,849,역삼로11길,4166631,"[37.49533603040396, 127.03524901983488]","[37.49538251358498, 127.03515203922626]",135.362
1308,LINK_1308,849,역삼로11길,4166631,"[37.49538251358498, 127.03515203922626]","[37.49551657458526, 127.03502064159235]",149.5605
1309,LINK_1309,849,역삼로11길,4166631,"[37.49551657458526, 127.03502064159235]","[37.495619630884725, 127.03502068762873]",177.95749999999998
1310,LINK_1310,849,역삼로11길,4166631,"[37.495619630884725, 127.03502068762873]","[37.49567730472221, 127.03492217357883]",192.15599999999998
1311,LINK_1311,850,테헤란로8길,4166767,"[37.49804481231671, 127.03150804971412]","[37.4983245540589, 127.03241872015532]",50.171
1312,LINK_1312,851,논현로85길,4166201,"[37.49916140281147, 127.03691099971772]","[37.498590135803816, 127.0371729100105]",67.681
1313,LINK_1313,851,논현로85길,4166201,"[37.498590135803816, 127.0371729100105]","[37.49836375690793, 127.03639793551396]",81.151
1314,LINK_1314,874,봉은사로20길,4166339,"[37.505486525377094, 127.03069116368653]","[37.50547457951004, 127.03079490287793]",52.754
1315,LINK_1315,874,봉은사로20길,4166339,"[37.50547457951004, 127.03079490287793]","[37.505191856359524, 127.03129560653532]",54.774
1316,LINK_1316,874,봉은사로20길,4166339,"[37.505191856359524, 127.03129560653532]","[37.505091959904775, 127.0314848788906]",42.5955
1317,LINK_1317,874,봉은사로20길,4166339,"[37.505091959904775, 127.0314848788906]","[37.504758205904004, 127.0321071686505]",42.5955
1318,LINK_1318,874,봉은사로20길,4166339,"[37.504758205904004, 127.0321071686505]","[37.50464941415846, 127.03230078936312]",42.5955
1319,LINK_1319,874,봉은사로20길,4166339,"[37.50464941415846, 127.03230078936312]","[37.50445284685892, 127.03266575804298]",14.1985
1320,LINK_1320,874,봉은사로20길,4166339,"[37.50445284685892, 127.03266575804298]","[37.5041399828643, 127.03324665334459]",68.9725
1321,LINK_1321,874,봉은사로20길,4166339,"[37.5041399828643, 127.03324665334459]","[37.504025850386704, 127.03345856726784]",109.548
1322,LINK_1322,874,봉은사로20길,4166339,"[37.504025850386704, 127.03345856726784]","[37.503461980485646, 127.03371753832536]",54.774
1323,LINK_1323,876,언주로71길,4166613,"[37.49664670687596, 127.04256055729452]","[37.495970559061135, 127.04287608357672]",35.244
1324,LINK_1324,877,언주로71길,4166613,"[37.49758253157781, 127.04445632968564]","[37.49658263872029, 127.0449248842883]",23.0655
1325,LINK_1325,878,언주로69길,4166610,"[37.49626408996888, 127.04385858671759]","[37.495656039971315, 127.04413864193508]",10.887
1326,LINK_1326,879,언주로69길,4166610,"[37.496149916533945, 127.04347642647622]","[37.495543604711756, 127.04376108778223]",35.244
1327,LINK_1327,880,언주로69길,4166610,"[37.49604169945647, 127.04311420718523]","[37.4954360818429, 127.04340005875645]",12.1785
1328,LINK_1328,881,논현로64길,4166185,"[37.49392453629886, 127.0430988075988]","[37.49427372160426, 127.04293664082745]",35.244
1329,LINK_1329,881,논현로64길,4166185,"[37.49427372160426, 127.04293664082745]","[37.494581958604456, 127.04279349278404]",24.357
1330,LINK_1330,882,언주로70길,4166612,"[37.49727939685005, 127.04715511221188]","[37.496482033184854, 127.04756639755188]",12.1785
1331,LINK_1331,882,언주로70길,4166612,"[37.496482033184854, 127.04756639755188]","[37.49638514395185, 127.04725399083004]",24.357
1332,LINK_1332,884,선릉로69길,4166489,"[37.498627947466154, 127.05124437630012]","[37.497736441069186, 127.05165877422031]",35.244
1333,LINK_1333,884,선릉로69길,4166489,"[37.497736441069186, 127.05165877422031]","[37.49762144627324, 127.05127587032007]",12.1785
1334,LINK_1334,885,선릉로69길,4166489,"[37.49850067781828, 127.0508660743314]","[37.49762144627324, 127.05127587032007]",12.1785
1335,LINK_1335,885,선릉로69길,4166489,"[37.49762144627324, 127.05127587032007]","[37.49730886428618, 127.05142155341736]",12.1785
1336,LINK_1336,892,논현로102길,4166107,"[37.50510237604377, 127.03631442714236]","[37.505713094754704, 127.03602325880615]",83.17099999999999
1337,LINK_1337,893,논현로102길,4166107,"[37.50528090292831, 127.0366689662565]","[37.50582821853846, 127.03641081772213]",95.3495
1338,LINK_1338,894,논현로102길,4166107,"[37.50544802506163, 127.03707360359192]","[37.50595281902742, 127.03683026452306]",81.151
1339,LINK_1339,895,논현로102길,4166107,"[37.505574369143616, 127.037499609835]","[37.50608025326842, 127.03725929345804]",53.4825
1340,LINK_1340,896,논현로106길,4166110,"[37.50662605090695, 127.03674863031408]","[37.506014979190134, 127.0370395472986]",96.078
1341,LINK_1341,897,논현로106길,4166110,"[37.50652688749658, 127.0364133822491]","[37.50591355693222, 127.03669811408213]",109.548
1342,LINK_1342,898,논현로106길,4166110,"[37.50642329460108, 127.03606317011206]","[37.50581306079567, 127.03635979239999]",111.568
1343,LINK_1343,899,논현로106길,4166110,"[37.50632367018107, 127.03572637420368]","[37.50570988135048, 127.03601244522423]",70.9925
1344,LINK_1344,900,언주로103길,4166559,"[37.50645657932693, 127.03852622060856]","[37.50595001885629, 127.03876036548124]",113.588
1345,LINK_1345,901,언주로99길,4166627,"[37.505743147897775, 127.0400030104498]","[37.505286716062066, 127.04020935853649]",110.2765
1346,LINK_1346,902,언주로99길,4166627,"[37.50565284144323, 127.0396958485799]","[37.50518328756936, 127.03991462087772]",97.3695
1347,LINK_1347,903,언주로99길,4166627,"[37.505451435558776, 127.03901077451746]","[37.504949531065094, 127.03924847785471]",68.9725
1348,LINK_1348,904,언주로104길,4166560,"[37.50732117728575, 127.04143012135604]","[37.50794190988226, 127.04113763417824]",42.5955
1349,LINK_1349,905,언주로104길,4166560,"[37.507308703558365, 127.04138836960779]","[37.506756063924364, 127.04192963841736]",56.794
1350,LINK_1350,906,언주로104길,4166560,"[37.50745826126376, 127.04188911999545]","[37.50700160182797, 127.04232851351871]",51.46249999999999
1351,LINK_1351,907,봉은사로48길,4166355,"[37.50720423913523, 127.04265770962955]","[37.50700160182797, 127.04232851351871]",28.397
1352,LINK_1352,907,봉은사로48길,4166355,"[37.50700160182797, 127.04232851351871]","[37.506756063924364, 127.04192963841736]",42.5955
1353,LINK_1353,908,언주로98길,4166626,"[37.50483935773036, 127.04367002351059]","[37.50532236201333, 127.04380359086626]",122.455
1354,LINK_1354,909,언주로98길,4166626,"[37.504899174890475, 127.0433407439559]","[37.505382368791615, 127.04347419630665]",83.17099999999999
1355,LINK_1355,910,언주로98길,4166626,"[37.50495947862458, 127.04300874983652]","[37.50544323225676, 127.04314009686384]",125.7665
1356,LINK_1356,911,언주로98길,4166626,"[37.505019989056834, 127.04267560171435]","[37.50550352604925, 127.04280914066116]",134.6335
1357,LINK_1357,912,선릉로103길,4166439,"[37.50662325879068, 127.04455172596762]","[37.50639014912557, 127.04493076563936]",136.6535
1358,LINK_1358,912,선릉로103길,4166439,"[37.50639014912557, 127.04493076563936]","[37.506049502269896, 127.04548466854057]",139.96499999999997
1359,LINK_1359,913,선릉로103길,4166439,"[37.50758052923707, 127.0453454014425]","[37.50692907482573, 127.04639363065552]",109.548
1360,LINK_1360,913,선릉로103길,4166439,"[37.50692907482573, 127.04639363065552]","[37.50671419499157, 127.04618205247186]",81.151
1361,LINK_1361,914,언주로85길,4166618,"[37.50087652968388, 127.0413159417837]","[37.50040554731132, 127.041539269381]",10.887
1362,LINK_1362,914,언주로85길,4166618,"[37.50040554731132, 127.041539269381]","[37.49988368587013, 127.04178672257817]",12.1785
1363,LINK_1363,968,테헤란로28길,4166729,"[37.500850200877316, 127.03860760371114]","[37.501285834955695, 127.0400118507708]",10.887
1364,LINK_1364,974,언주로93길,4166623,"[37.503407972254855, 127.0401288727436]","[37.504057149679255, 127.03982674626906]",96.078
1365,LINK_1365,975,언주로93길,4166623,"[37.50329383085103, 127.03977794086555]","[37.50394323380064, 127.03947220420649]",96.078
1366,LINK_1366,976,언주로93길,4166623,"[37.503182658770186, 127.03943612689308]","[37.503832971079994, 127.03912968699622]",122.455
1367,LINK_1367,977,논현로94길,4166206,"[37.50295748393231, 127.03874795423752]","[37.50360146401697, 127.03843015152118]",110.2765
1368,LINK_1368,977,논현로94길,4166206,"[37.50360146401697, 127.03843015152118]","[37.50392108875362, 127.03827073237751]",85.191
1369,LINK_1369,978,논현로94길,4166206,"[37.50284253599752, 127.03839872256736]","[37.50317388210941, 127.03824126715857]",67.681
1370,LINK_1370,978,논현로94길,4166206,"[37.50317388210941, 127.03824126715857]","[37.50348753879348, 127.03809222723235]",83.17099999999999
1371,LINK_1371,979,언주로97길,4166625,"[37.504994773972456, 127.03937740770846]","[37.504057149679255, 127.03982674626906]",90.7465
1372,LINK_1372,980,언주로97길,4166625,"[37.504876706432654, 127.0390409438756]","[37.50394323380064, 127.03947220420649]",94.05799999999999
1373,LINK_1373,981,언주로97길,4166625,"[37.50475827784937, 127.03870347436977]","[37.503832971079994, 127.03912968699622]",163.0305
1374,LINK_1374,982,논현로98길,4166209,"[37.50410309106663, 127.03780214506972]","[37.503787326518136, 127.03795094890846]",70.9925
1375,LINK_1375,982,논현로98길,4166209,"[37.503787326518136, 127.03795094890846]","[37.50348753879348, 127.03809222723235]",83.17099999999999
1376,LINK_1376,983,테헤란로27길,4166728,"[37.50358248710592, 127.03726437948082]","[37.503787326518136, 127.03795094890846]",97.92649999999998
1377,LINK_1377,984,테헤란로27길,4166728,"[37.503264695438105, 127.03741490260559]","[37.50348753879348, 127.03809222723235]",68.9725
1378,LINK_1378,985,테헤란로27길,4166728,"[37.50295309431631, 127.03756248700978]","[37.50317388210941, 127.03824126715857]",56.794
1379,LINK_1379,986,테헤란로51길,4166744,"[37.505624965975045, 127.0451556686917]","[37.50602207479688, 127.04546341269285]",111.568
1380,LINK_1380,986,테헤란로51길,4166744,"[37.50602207479688, 127.04546341269285]","[37.506049502269896, 127.04548466854057]",113.588
1381,LINK_1381,986,테헤란로51길,4166744,"[37.506049502269896, 127.04548466854057]","[37.506216517028896, 127.04561410544187]",113.588
1382,LINK_1382,987,테헤란로53길,4166746,"[37.50546900916088, 127.04683894678]","[37.505335666162345, 127.04670912159071]",42.5955
1383,LINK_1383,987,테헤란로53길,4166746,"[37.505335666162345, 127.04670912159071]","[37.50602207479688, 127.04546341269285]",85.191
1384,LINK_1384,988,언주로94길,4166624,"[37.5043924463477, 127.04295228421854]","[37.50494008765044, 127.04311549056007]",56.794
1385,LINK_1385,1025,테헤란로1길,4166722,"[37.5001744200135, 127.02744395251001]","[37.50029875961016, 127.02784333591556]",56.794
1386,LINK_1386,1025,테헤란로1길,4166722,"[37.50029875961016, 127.02784333591556]","[37.50032545508326, 127.0279290782046]",85.191
1387,LINK_1387,1025,테헤란로1길,4166722,"[37.50032545508326, 127.0279290782046]","[37.50063745885017, 127.0289312756038]",97.3695
1388,LINK_1388,1026,논현로101길,4166106,"[37.50443078627367, 127.03414969601893]","[37.50475557085115, 127.03355049710859]",90.7465
1389,LINK_1389,1026,논현로101길,4166106,"[37.50475557085115, 127.03355049710859]","[37.50498774726244, 127.03312216519305]",94.05799999999999
1390,LINK_1390,1027,논현로101길,4166106,"[37.504153390680045, 127.03367625024195]","[37.5046213945941, 127.0328095726628]",83.17099999999999
1391,LINK_1391,1028,봉은사로24길,4166342,"[37.504572361796406, 127.031949222683]","[37.503965389149386, 127.03307211960407]",127.78649999999999
1392,LINK_1392,1028,봉은사로24길,4166342,"[37.503965389149386, 127.03307211960407]","[37.503958294944134, 127.03308465881737]",141.98499999999999
1393,LINK_1393,1029,봉은사로18길,4166337,"[37.50511338215951, 127.0304139209671]","[37.50481018472059, 127.0309717177707]",97.36949999999999
1394,LINK_1394,1030,봉은사로18길,4166337,"[37.50482643795349, 127.0301688670992]","[37.50452237649506, 127.03072748802069]",56.794
1395,LINK_1395,1031,봉은사로18길,4166337,"[37.50437788727746, 127.0297858115366]","[37.50422841672642, 127.0300646363362]",95.3495
1396,LINK_1396,1031,봉은사로18길,4166337,"[37.50422841672642, 127.0300646363362]","[37.50407609706024, 127.03034878569616]",68.9725
1397,LINK_1397,1032,강남대로110길,4166005,"[37.503498513314156, 127.0294439701066]","[37.50422841672642, 127.0300646363362]",54.774
1398,LINK_1398,1047,테헤란로33길,4166734,"[37.50213021099335, 127.03957827142109]","[37.501907792161106, 127.0388958996628]",14.1985
1399,LINK_1399,1047,테헤란로33길,4166734,"[37.501907792161106, 127.0388958996628]","[37.501678213256774, 127.03819157743999]",12.1785
1400,LINK_1400,1048,테헤란로33길,4166734,"[37.502763285080405, 127.0392517996243]","[37.50254074722016, 127.03856954741407]",81.87950000000001
1401,LINK_1401,1048,테헤란로33길,4166734,"[37.50254074722016, 127.03856954741407]","[37.50231370465468, 127.03787353374834]",64.36949999999999
1402,LINK_1402,1049,테헤란로37길,4166736,"[37.50311326377288, 127.0406792709322]","[37.502684227471725, 127.03929256370164]",39.284
1403,LINK_1403,1067,논현로99길,4166210,"[37.503725151689885, 127.03460282926856]","[37.503461980485646, 127.03371753832536]",42.5955
1404,LINK_1404,1067,논현로99길,4166210,"[37.503461980485646, 127.03371753832536]","[37.503324037092256, 127.03325350081488]",28.397
1405,LINK_1405,1067,논현로99길,4166210,"[37.503324037092256, 127.03325350081488]","[37.503209992062786, 127.03286987317786]",40.5755
1406,LINK_1406,1067,논현로99길,4166210,"[37.503209992062786, 127.03286987317786]","[37.502900680608796, 127.03182942325803]",54.774
1407,LINK_1407,1068,논현로95길,4166207,"[37.502378043779416, 127.03523444335468]","[37.502141092476634, 127.03442765207436]",70.9925
1408,LINK_1408,1068,논현로95길,4166207,"[37.502141092476634, 127.03442765207436]","[37.502036225090535, 127.03407059794405]",56.794
1409,LINK_1409,1068,논현로95길,4166207,"[37.502036225090535, 127.03407059794405]","[37.501915171676366, 127.03365843964028]",40.5755
1410,LINK_1410,1068,논현로95길,4166207,"[37.501915171676366, 127.03365843964028]","[37.501908912005355, 127.0336501021077]",52.754
1411,LINK_1411,1068,논현로95길,4166207,"[37.501908912005355, 127.0336501021077]","[37.50185164725136, 127.03357380866501]",52.754
1412,LINK_1412,1068,논현로95길,4166207,"[37.50185164725136, 127.03357380866501]","[37.501791563339026, 127.03349375950191]",81.151
1413,LINK_1413,1068,논현로95길,4166207,"[37.501791563339026, 127.03349375950191]","[37.50153624888425, 127.03315359724434]",97.3695
1414,LINK_1414,1069,테헤란로21길,4166724,"[37.500152912646435, 127.0347188203477]","[37.500859690389454, 127.0343701714815]",131.32199999999997
1415,LINK_1415,1069,테헤란로21길,4166724,"[37.500859690389454, 127.0343701714815]","[37.500901116809956, 127.03450486858284]",213.20149999999995
1416,LINK_1416,1069,테헤란로21길,4166724,"[37.500901116809956, 127.03450486858284]","[37.50104887455197, 127.03442955891107]",188.11599999999999
1417,LINK_1417,1069,테헤란로21길,4166724,"[37.50104887455197, 127.03442955891107]","[37.501671717425324, 127.0343301763056]",134.6335
1418,LINK_1418,1069,테헤란로21길,4166724,"[37.501671717425324, 127.0343301763056]","[37.501663779761635, 127.03423223584463]",81.151
1419,LINK_1419,1069,테헤란로21길,4166724,"[37.501663779761635, 127.03423223584463]","[37.502036225090535, 127.03407059794405]",54.774
1420,LINK_1420,1070,강남대로100길,4166002,"[37.50173813808296, 127.02669898386995]","[37.501713291877756, 127.02718586743894]",134.6335
1421,LINK_1421,1070,강남대로100길,4166002,"[37.501713291877756, 127.02718586743894]","[37.501673991714185, 127.02746818623257]",109.54799999999999
1422,LINK_1422,1070,강남대로100길,4166002,"[37.501673991714185, 127.02746818623257]","[37.50225402344152, 127.02938457430231]",81.151
1423,LINK_1423,1071,논현로105길,4166109,"[37.50586957592414, 127.03334219499378]","[37.50464941415846, 127.03230078936312]",53.4825
1424,LINK_1424,1072,봉은사로26길,4166344,"[37.505659863016994, 127.03369568186615]","[37.50498774726244, 127.03312216519305]",122.455
1425,LINK_1425,1072,봉은사로26길,4166344,"[37.50498774726244, 127.03312216519305]","[37.5046213945941, 127.0328095726628]",111.568
1426,LINK_1426,1072,봉은사로26길,4166344,"[37.5046213945941, 127.0328095726628]","[37.50445284685892, 127.03266575804298]",42.5955
1427,LINK_1427,1073,테헤란로25길,4166726,"[37.50165032413525, 127.03533335364584]","[37.501752620365906, 127.03499638757616]",96.078
1428,LINK_1428,1073,테헤란로25길,4166726,"[37.501752620365906, 127.03499638757616]","[37.501671717425324, 127.0343301763056]",83.17099999999999
1429,LINK_1429,1086,강남대로100길,4166002,"[37.501713291877756, 127.02718586743894]","[37.50108101507132, 127.02747947099056]",152.1435
1430,LINK_1430,1087,강남대로100길,4166002,"[37.501713291877756, 127.02718586743894]","[37.50254032311408, 127.02790028466715]",134.6335
1431,LINK_1431,1088,역삼로7길,4166663,"[37.49445944453185, 127.03321146054388]","[37.49420240945759, 127.03238687463886]",68.9725
1432,LINK_1432,1089,논현로79길,4166198,"[37.497487577351464, 127.0362859697294]","[37.4970489366786, 127.0360958074494]",94.05799999999999
1433,LINK_1433,1089,논현로79길,4166198,"[37.4970489366786, 127.0360958074494]","[37.4971158096975, 127.03584569569858]",70.9925
1434,LINK_1434,1114,선릉로107길,4166441,"[37.50894577664425, 127.0422692432012]","[37.50836069342992, 127.04253691869845]",68.9725
1435,LINK_1435,1115,테헤란로27길,4166728,"[37.501995296735906, 127.038032883911]","[37.502224517627006, 127.0387325942938]",50.171
1436,LINK_1436,1115,테헤란로27길,4166728,"[37.502224517627006, 127.0387325942938]","[37.50244788360421, 127.03941444870476]",75.25649999999999
1437,LINK_1437,1116,테헤란로33길,4166734,"[37.502323759541866, 127.03947845270399]","[37.5027501439234, 127.04086765228963]",64.36949999999999
1438,LINK_1438,1117,테헤란로51길,4166744,"[37.50586395060729, 127.04395772029646]","[37.50702428862622, 127.04429045929268]",10.887
1439,LINK_1439,1118,역삼로37길,4166646,"[37.4987856766333, 127.04290208546966]","[37.49851439833441, 127.04198173994943]",23.0655
1440,LINK_1440,1118,역삼로37길,4166646,"[37.49851439833441, 127.04198173994943]","[37.498349381589094, 127.0414219081012]",12.1785
1441,LINK_1441,1172,테헤란로19길,4166721,"[37.502036025534814, 127.03291036675894]","[37.50185199285715, 127.03234294361341]",94.05799999999999
1442,LINK_1442,1172,테헤란로19길,4166721,"[37.50185199285715, 127.03234294361341]","[37.50178535454489, 127.03213686369959]",42.5955
1443,LINK_1443,1172,테헤란로19길,4166721,"[37.50178535454489, 127.03213686369959]","[37.5017853455466, 127.03213681845936]",28.397
1444,LINK_1444,1172,테헤란로19길,4166721,"[37.5017853455466, 127.03213681845936]","[37.50166495994336, 127.03176450695786]",14.1985
1445,LINK_1445,1173,테헤란로13길,4166718,"[37.50166495994336, 127.03176450695786]","[37.50139838538282, 127.03089226571808]",14.1985
1446,LINK_1446,1174,강남대로94길,4166037,"[37.50034222353847, 127.03140423660506]","[37.50091824821918, 127.03112500927764]",65.661
1447,LINK_1447,1174,강남대로94길,4166037,"[37.50091824821918, 127.03112500927764]","[37.50139838538282, 127.03089226571808]",68.9725
1448,LINK_1448,1175,강남대로94길,4166037,"[37.500468609402304, 127.03181776447028]","[37.50103856953067, 127.03154560556332]",81.87950000000001
1449,LINK_1449,1175,강남대로94길,4166037,"[37.50103856953067, 127.03154560556332]","[37.50091824821918, 127.03112500927764]",97.3695
1450,LINK_1450,1176,테헤란로13길,4166718,"[37.50201760024698, 127.03159385805687]","[37.501898077244675, 127.03122413641171]",83.17099999999999
1451,LINK_1451,1176,테헤란로13길,4166718,"[37.501898077244675, 127.03122413641171]","[37.50180209565556, 127.0310733701426]",70.9925
1452,LINK_1452,1177,테헤란로13길,4166718,"[37.500223776243416, 127.03246189986449]","[37.500476496992505, 127.03327809133036]",25.0855
1453,LINK_1453,1177,테헤란로13길,4166718,"[37.500476496992505, 127.03327809133036]","[37.500672329487536, 127.03334341573203]",28.397
1454,LINK_1454,1178,논현로97길,4166208,"[37.5029829672899, 127.03403727327336]","[37.50245464428519, 127.03428226239187]",97.36949999999999
1455,LINK_1455,1178,논현로97길,4166208,"[37.50245464428519, 127.03428226239187]","[37.502141092476634, 127.03442765207436]",83.17099999999999
1456,LINK_1456,1179,테헤란로19길,4166721,"[37.50221603117871, 127.03296239660664]","[37.50218646124217, 127.03312808660169]",97.36949999999999
1457,LINK_1457,1179,테헤란로19길,4166721,"[37.50218646124217, 127.03312808660169]","[37.50227086813869, 127.03335784622]",141.98499999999999
1458,LINK_1458,1179,테헤란로19길,4166721,"[37.50227086813869, 127.03335784622]","[37.50227661136672, 127.03364307832987]",127.78649999999999
1459,LINK_1459,1179,테헤란로19길,4166721,"[37.50227661136672, 127.03364307832987]","[37.502276629266746, 127.03364351939688]",113.588
1460,LINK_1460,1179,테헤란로19길,4166721,"[37.502276629266746, 127.03364351939688]","[37.50227967452144, 127.03371015458968]",99.3895
