,명칭,주소,위도,경도,분류
0,역삼동 722-9 (역삼2동성당 주변),서울특별시 강남구 역삼동 722-9 (역삼2동성당 주변),37.500955,127.04179599999999,CCTV
1,역삼동 614-8,서울특별시 강남구 역삼동 614-8,37.504353,127.02981100000001,CCTV
2,역삼동 603,서울특별시 강남구 역삼동 603,37.505123,127.02948899999998,CCTV
3,역삼동 619-10,서울특별시 강남구 역삼동 619-10,37.502332,127.02811000000001,CCTV
4,역삼동 637-41,서울특별시 강남구 역삼동 637-41,37.501974,127.03291100000001,CCTV
5,역삼동 655-13,서울특별시 강남구 역삼동 655-13,37.506710999999996,127.037181,CCTV
6,역삼동 667-3,서울특별시 강남구 역삼동 667-3,37.504948999999996,127.035894,CCTV
7,역삼동 691-2,서울특별시 강남구 역삼동 691-2,37.506575,127.04276599999999,CCTV
8,역삼동 693-14,서울특별시 강남구 역삼동 693-14,37.508302,127.043544,CCTV
9,역삼동 704-24,서울특별시 강남구 역삼동 704-24,37.505583,127.044954,CCTV
10,역삼동 705,서울특별시 강남구 역삼동 705,37.504740000000005,127.04678899999999,CCTV
11,역삼동 815-10,서울특별시 강남구 역삼동 815-10,37.501681,127.026753,CCTV
12,역삼동 660-9,서울특별시 강남구 역삼동 660-9,37.505779,127.036414,CCTV
13,역삼동 671-12,서울특별시 강남구 역삼동 671-12,37.503698,127.038839,CCTV
14,역삼동 703-9,서울특별시 강남구 역삼동 703-9,37.504527,127.045076,CCTV
15,역삼동 735-17,서울특별시 강남구 역삼동 735-17,37.498033,127.03345300000001,CCTV
16,역삼동 741-25,서울특별시 강남구 역삼동 741-25,37.496808,127.03473500000001,CCTV
17,역삼동 744 (역삼어린이집 앞),서울특별시 강남구 역삼동 744 (역삼어린이집 앞),37.497463,127.035974,CCTV
18,역삼동 747,서울특별시 강남구 역삼동 747,37.496190000000006,127.03713799999998,CCTV
19,역삼동 748,서울특별시 강남구 역삼동 748,37.496407,127.03631200000001,CCTV
20,역삼동 751-10,서울특별시 강남구 역삼동 751-10,37.495033,127.03573300000001,CCTV
21,역삼동 752,서울특별시 강남구 역삼동 752,37.495684000000004,127.034376,CCTV
22,역삼동 794-22,서울특별시 강남구 역삼동 794-22,37.492577000000004,127.037047,CCTV
23,역삼동 795-25 (강남구 제10호 공영주차장 앞),서울특별시 강남구 역삼동 795-25 (강남구 제10호 공영주차장 앞),37.492411,127.039048,CCTV
24,역삼동 824-11,서울특별시 강남구 역삼동 824-11,37.496863,127.03019099999999,CCTV
25,역삼동 828-11,서울특별시 강남구 역삼동 828-11,37.496429,127.03331399999999,CCTV
26,역삼동 830-23 (역삼무궁화공원 코너),서울특별시 강남구 역삼동 830-23 (역삼무궁화공원 코너),37.494122,127.03239599999999,CCTV
27,역삼동 836 (한스빌A 앞),서울특별시 강남구 역삼동 836 (한스빌A 앞),37.492083,127.032504,CCTV
28,역삼동 836-43,서울특별시 강남구 역삼동 836-43,37.491721000000005,127.033507,CCTV
29,역삼동 837-26 (삼일프라자 오피스텔 앞),서울특별시 강남구 역삼동 837-26 (삼일프라자 오피스텔 앞),37.490598,127.03312,CCTV
30,역삼동 714 (도성초 정문 앞),서울특별시 강남구 역삼동 714 (도성초 정문 앞),37.500046999999995,127.04926499999999,CCTV
31,역삼동 725-13 (삼환베르사이유 담장),서울특별시 강남구 역삼동 725-13 (삼환베르사이유 담장),37.499322,127.03978799999999,CCTV
32,역삼동 728-10,서울특별시 강남구 역삼동 728-10,37.498234000000004,127.03981599999999,CCTV
33,역삼동 728-40,서울특별시 강남구 역삼동 728-40,37.497475,127.04073700000001,CCTV
34,역삼동 724-31,서울특별시 강남구 역삼동 724-31,37.499612,127.042197,CCTV
35,역삼동 729-10,서울특별시 강남구 역삼동 729-10,37.498511,127.041968,CCTV
36,역삼동 754-1 (역삼푸르지오A 107동 앞),서울특별시 강남구 역삼동 754-1 (역삼푸르지오A 107동 앞),37.497097,127.046425,CCTV
37,역삼동 767-20 (역삼중 담장),서울특별시 강남구 역삼동 767-20 (역삼중 담장),37.495971000000004,127.04941200000002,CCTV
38,역삼동 772 (주차빌딩 앞),서울특별시 강남구 역삼동 772 (주차빌딩 앞),37.499907,127.037393,CCTV
39,역삼동 774,서울특별시 강남구 역삼동 774,37.496466999999996,127.04231999999999,CCTV
40,역삼동 774-20,서울특별시 강남구 역삼동 774-20,37.496097,127.043521,CCTV
41,역삼동 776-2 (총지사 앞),서울특별시 강남구 역삼동 776-2 (총지사 앞),37.495213,127.040475,CCTV
42,역삼동 777-23,서울특별시 강남구 역삼동 777-23,37.495173,127.042507,CCTV
43,역삼동 779-10 (청운교회 앞),서울특별시 강남구 역삼동 779-10 (청운교회 앞),37.495824,127.044886,CCTV
44,역삼동 780-25,서울특별시 강남구 역삼동 780-25,37.495265,127.045057,CCTV
45,역삼동 782-18,서울특별시 강남구 역삼동 782-18,37.494503,127.04276200000001,CCTV
46,역삼동 782-38,서울특별시 강남구 역삼동 782-38,37.493705,127.04233899999998,CCTV
47,역삼동 676 (르네상스호텔2 주변),서울특별시 강남구 역삼동 676 (르네상스호텔2 주변),37.503459,127.040628,CCTV
48,역삼동 677-25 (르네상스호텔 주변),서울특별시 강남구 역삼동 677-25 (르네상스호텔 주변),37.502274,127.040985,CCTV
49,역삼동 619-24,서울특별시 강남구 역삼동 619-24,37.501305,127.02761299999999,CCTV
50,역삼동 629,서울특별시 강남구 역삼동 629,37.503157,127.03291100000001,CCTV
51,역삼동 673-6,서울특별시 강남구 역삼동 673-6,37.504913,127.039367,CCTV
52,역삼동 683-10,서울특별시 강남구 역삼동 683-10,37.50908,127.043922,CCTV
53,역삼동 683-43,서울특별시 강남구 역삼동 683-43,37.507372,127.045123,CCTV
54,역삼동 796-1,서울특별시 강남구 역삼동 796-1,37.493964,127.03879099999999,CCTV
55,역삼동 831-3,서울특별시 강남구 역삼동 831-3,37.494914,127.030224,CCTV
56,역삼동 840-5,서울특별시 강남구 역삼동 840-5,37.49136,127.03569499999999,CCTV
57,역삼동 644-18 (파리바게뜨 주변),서울특별시 강남구 역삼동 644-18 (파리바게뜨 주변),37.501244,127.03514399999999,CCTV
58,역삼동 668-17 (GS타워북측 주변),서울특별시 강남구 역삼동 668-17 (GS타워북측 주변),37.50223,127.03643999999998,CCTV
59,역삼동 678-35 (외환은행 역삼점지점 주변),서울특별시 강남구 역삼동 678-35 (외환은행 역삼점지점 주변),37.501495,127.03838799999998,CCTV
60,역삼동 737 (강남파이낸스센터 주변),서울특별시 강남구 역삼동 737 (강남파이낸스센터 주변),37.500248,127.035839,CCTV
61,역삼동 738-9 (최수사 주변),서울특별시 강남구 역삼동 738-9 (최수사 주변),37.499239,127.03748700000001,CCTV
62,역삼동 653 (카페디아마폴라 주변),서울특별시 강남구 역삼동 653 (카페디아마폴라 주변),37.508179,127.03738200000001,CCTV
