,명칭,주소,위도,경도,분류
265,역삼1동 703-8,서울특별시 강남구 역삼1동 703-8,37.5043188841,127.044641305,보안등
266,역삼1동 704-45,서울특별시 강남구 역삼1동 704-45,37.504650127800005,127.04549651299999,보안등
267,역삼1동 704-55,서울특별시 강남구 역삼1동 704-55,37.5047004196,127.04592178700001,보안등
268,역삼1동 704-53,서울특별시 강남구 역삼1동 704-53,37.504743569,127.04617515,보안등
269,역삼1동 704-51,서울특별시 강남구 역삼1동 704-51,37.5048804421,127.04637880899999,보안등
270,역삼1동 697-45,서울특별시 강남구 역삼1동 697-45,37.5050244674,127.046722714,보안등
271,역삼1동 696-5,서울특별시 강남구 역삼1동 696-5,37.5054134802,127.04727939700001,보안등
272,역삼1동 696-18,서울특별시 강남구 역삼1동 696-18,37.505589908000005,127.04770023299999,보안등
273,역삼1동 705-17,서울특별시 강남구 역삼1동 705-17,37.5050600218,127.04793513799999,보안등
274,역삼1동 705-32,서울특별시 강남구 역삼1동 705-32,37.5050060367,127.047749625,보안등
275,역삼1동 705-8,서울특별시 강남구 역삼1동 705-8,37.504894425100005,127.04746907299999,보안등
276,역삼1동 705-5,서울특별시 강남구 역삼1동 705-5,37.5047972307,127.04718400700001,보안등
277,역삼1동 681-50,서울특별시 강남구 역삼1동 681-50,37.5094049966,127.042359637,보안등
278,역삼1동 818-3,서울특별시 강남구 역삼1동 818-3,37.4998152922,127.028317571,보안등
279,역삼1동 819,서울특별시 강남구 역삼1동 819,37.4992062402,127.028199729,보안등
280,역삼1동 818-12,서울특별시 강남구 역삼1동 818-12,37.4995846075,127.028430573,보안등
281,역삼1동 818-10,서울특별시 강남구 역삼1동 818-10,37.4996854391,127.028765355,보안등
282,역삼1동 819-3,서울특별시 강남구 역삼1동 819-3,37.4994547196,127.029018586,보안등
283,역삼1동 681-13,서울특별시 강남구 역삼1동 681-13,37.508782022800006,127.04087990000001,보안등
284,역삼1동 681-15,서울특별시 강남구 역삼1동 681-15,37.5090127175,127.04077144700001,보안등
